model,age,odo,fuel,color,price
크루즈,122,129686,가솔린,gray,6.018593214496234
쏘나타,175,89491,LPG,gray,6.018593214496234
아반떼,67,58139,가솔린,white,7.1316985104669115
크루즈,126,160211,디젤,white,5.968707559985366
쏘나타,52,22319,가솔린,white,7.581209826196346
K7,56,105801,가솔린,gray,7.575584651557793
그랜저,56,106048,가솔린,black,7.473069088032197
G80,56,112629,가솔린,black,7.890208213109961
쏘나타,50,84858,가솔린,black,7.421177528595393
아반떼,62,64278,가솔린,white,7.1631723908466425
E클래스,104,122752,디젤,gray,7.507141079727608
말리부,69,134000,가솔린,white,6.947937068614969
그랜저,25,17500,가솔린,black,8.186185994226083
G80,17,9000,가솔린,black,8.612685172875459
S클래스,83,144246,디젤,black,8.546946149565585
K5,121,131255,가솔린,white,6.85751406254539
K5,108,137506,가솔린,gray,6.660575149839686
그랜저,98,166625,LPG,white,6.8885724595653635
5시리즈,52,31705,가솔린,white,8.472405008626103
쏘나타,154,65284,가솔린,black,6.042632833682381
7시리즈,95,225268,디젤,black,7.7057128238944275
K3,74,84999,가솔린,black,7.00397413672268
C클래스,87,61468,가솔린,black,7.824046010856292
쏘나타,95,112000,LPG,white,6.836259277277067
S클래스,33,44775,가솔린,gray,9.143238568435446
5시리즈,75,97741,디젤,gray,7.912423121473705
아반떼,145,63000,가솔린,gray,6.19644412779452
쏘나타,121,98000,가솔린,black,6.478509642208569
그랜저,37,15000,가솔린,black,7.930565854233965
그랜저,56,127907,가솔린,gray,7.450660796211539
말리부,70,60435,가솔린,black,7.438971592395862
티구안,43,48024,디젤,black,8.149312843635345
쏘나타,183,208319,LPG,gray,5.707110264748875
K5,87,85203,가솔린,gray,7.208600337960199
크루즈,59,46838,가솔린,black,7.208600337960199
그랜저,21,15341,가솔린,gray,8.146419323098003
E클래스,64,65713,디젤,black,8.304247465078474
그랜저,57,83785,가솔린,gray,7.43307534889858
쏘나타,148,141006,가솔린,gray,6.255750041753367
A7,78,158000,디젤,black,7.9624156801210635
S클래스,80,91200,디젤,black,8.66406026722579
A4,23,6097,가솔린,gray,8.098946748943339
아반떼,38,44962,가솔린,black,7.43307534889858
아반떼,51,59956,가솔린,gray,7.02197642307216
K7,41,90300,LPG,black,7.616283561580385
5시리즈,96,104327,가솔린,white,7.820439515262181
쏘나타,90,28703,가솔린,black,7.390798521735676
5시리즈,34,30772,가솔린,white,8.39638057119949
아반떼,59,61630,가솔린,gray,7.1631723908466425
3시리즈,81,35683,디젤,white,7.836369760545124
그랜저,31,18000,LPG,black,7.844240718141811
쏘나타,67,89827,LPG,black,7.0909098220799835
코란도,58,18536,디젤,black,7.635786861395585
그랜저,33,25663,가솔린,black,8.019941687677365
K3,34,72842,가솔린,gray,7.2305631534092925
쏘나타,57,112378,LPG,gray,7.0825485693553
아반떼,94,123884,가솔린,white,6.660575149839686
K5,63,63612,hybrid,white,7.409136443920128
아반떼,41,58000,가솔린,white,7.3777589082278725
쏘나타,159,130407,가솔린,gray,5.831882477283517
S클래스,186,113000,가솔린,gray,7.3658128372094716
아반떼,60,68588,가솔린,white,7.201170883281678
아반떼,116,147851,가솔린,white,6.580639137284949
5시리즈,220,140472,가솔린,gray,5.802118375377063
K7,45,22600,가솔린,white,7.596392304064196
아반떼,148,162933,hybrid,gray,5.993961427306569
G80,63,16831,가솔린,black,8.128880142125638
그랜저,56,52450,LPG,white,7.687538766201629
아반떼,155,134913,가솔린,white,5.968707559985366
3시리즈,88,84315,디젤,gray,7.409136443920128
K3,21,5636,가솔린,gray,7.307202314764738
그랜저,83,82524,가솔린,black,7.372118028337787
K7,131,139771,가솔린,black,6.734591659972948
5시리즈,145,143976,가솔린,gray,6.846943139585379
아반떼,61,72296,가솔린,white,7.208600337960199
그랜저,165,215537,가솔린,black,5.673323267171493
C클래스,75,35294,가솔린,gray,7.919719760924575
아반떼,94,105301,디젤,gray,6.621405651764134
5시리즈,95,92130,디젤,black,7.762596048540069
C클래스,165,173885,가솔린,gray,6.274762021241939
코란도,72,90090,디젤,white,7.1631723908466425
코란도,97,98000,디젤,gray,7.313886831633462
A6,167,116786,가솔린,white,6.431331081933479
아반떼,53,79956,가솔린,gray,7.048386408721883
그랜저,69,165993,LPG,black,7.065613363597717
아반떼,46,97434,가솔린,white,7.1631723908466425
티구안,72,100200,디젤,white,7.327123292259293
그랜저,25,24505,가솔린,black,8.157943507105037
K5,91,111765,가솔린,black,6.957497370876951
크루즈,106,142077,가솔린,gray,5.8888779583328805
A6,15,4768,디젤,gray,8.54110501146255
아반떼,130,118045,가솔린,white,6.461468176353717
그랜저,62,49907,디젤,black,7.601402334583733
아반떼,52,110000,가솔린,white,7.065613363597717
G80,22,26973,가솔린,gray,8.446985296372741
G80,60,34365,가솔린,black,8.110727582974489
K7,93,131017,가솔린,black,7.0825485693553
5시리즈,92,96479,디젤,gray,7.719129840906732
A4,101,149855,디젤,black,7.115582126184454
C클래스,69,60434,디젤,white,7.9658927350845286
K7,60,85418,LPG,gray,7.714677473800927
K7,53,56637,디젤,black,7.714677473800927
그랜저,89,54354,가솔린,white,7.273092595999522
5시리즈,110,88290,디젤,gray,7.596392304064196
쏘나타,73,65037,디젤,white,7.5953872788539725
아반떼,113,89030,가솔린,gray,6.621405651764134
5시리즈,140,115516,가솔린,black,7.02197642307216
A6,87,196250,디젤,black,7.0909098220799835
코란도,100,175472,디젤,white,6.3818160174060985
크루즈,98,177298,디젤,black,5.991464547107982
말리부,120,68950,가솔린,white,6.792344427470809
G80,62,237983,가솔린,black,7.601402334583733
그랜저,92,104758,디젤,white,7.346655163176539
그랜저,47,119231,디젤,black,7.550135342488429
A6,110,57266,가솔린,gray,7.280008252884188
A8,86,138487,디젤,black,8.216358332386156
K5,138,186643,가솔린,gray,6.154858094016418
코란도,50,55133,디젤,white,7.409136443920128
C클래스,62,56112,가솔린,white,8.061802274538348
그랜저,61,27062,가솔린,black,7.796057974316123
A7,103,154873,디젤,white,7.621195162809845
쏘나타,204,72313,가솔린,gray,5.25227342804663
그랜저,130,143426,가솔린,gray,6.78105762593618
그랜저,53,99043,가솔린,black,7.791935956938058
티볼리,38,34000,디젤,black,7.438971592395862
G80,54,59092,가솔린,black,8.169336395928386
아반떼,77,102612,가솔린,black,7.003065458786462
그랜저,74,157000,LPG,black,7.02197642307216
SM6,48,187972,디젤,white,6.836259277277067
K7,138,140819,가솔린,black,6.803505257608338
K5,80,58184,hybrid,white,7.208600337960199
아반떼,69,16621,가솔린,gray,7.223295679562314
SM6,39,46348,가솔린,white,7.313886831633462
A4,26,38279,가솔린,gray,8.11102783819368
G80,64,101398,가솔린,gray,7.753623546559746
K7,68,125000,LPG,black,7.372118028337787
쏘나타,98,97000,LPG,black,6.594413459749778
아반떼,154,93068,가솔린,gray,6.111467339502679
티구안,146,157759,디젤,gray,6.673297967767654
그랜저,140,106850,가솔린,black,6.478509642208569
K7,67,71904,가솔린,white,7.495541943884256
5시리즈,54,66420,디젤,gray,8.316544717929398
그랜저,132,180000,가솔린,black,6.594413459749778
A6,91,169072,디젤,white,7.237778191923443
쏘나타,162,175910,LPG,white,5.860786223465865
SM6,39,22540,가솔린,white,7.534228326274089
그랜저,35,26556,가솔린,gray,7.969357742016346
아반떼,77,60710,가솔린,white,7.1631723908466425
7시리즈,73,155933,디젤,gray,8.423102268016642
5시리즈,73,71448,디젤,black,7.934155233536322
G70,43,25391,가솔린,black,8.160518247477505
3시리즈,49,39267,디젤,black,7.912423121473705
A8,124,271891,디젤,white,7.313220387090301
K7,90,160218,가솔린,black,6.846943139585379
그랜저,81,51934,가솔린,white,7.3783837129967145
그랜저,40,24882,가솔린,gray,7.897668150726906
K7,32,84769,LPG,black,7.664346632098617
K7,72,61340,가솔린,black,7.523481312573497
S클래스,77,136249,가솔린,black,8.556413904569519
E클래스,127,135427,가솔린,black,7.518064181233078
G70,47,14318,가솔린,gray,8.229777750081887
크루즈,67,38456,가솔린,gray,6.976348070447749
A6,173,147243,가솔린,white,6.111467339502679
아반떼,119,95000,가솔린,gray,6.508769136971682
말리부,69,23852,가솔린,white,7.467942332285852
아반떼,23,6465,가솔린,black,7.591357046698551
쏘나타,54,54928,가솔린,gray,7.293017679772782
5시리즈,14,2430,가솔린,black,8.651898894268529
그랜저,44,36779,hybrid,gray,8.036249942132116
A8,98,216362,디젤,gray,7.732369222284388
C클래스,71,55000,디젤,gray,7.897668150726906
아반떼,132,119562,가솔린,gray,6.3818160174060985
그랜저,37,19754,가솔린,white,7.944846711001996
그랜저,79,200000,hybrid,black,6.7226297948554485
쏘나타,152,177003,LPG,black,5.968707559985366
말리부,45,28700,가솔린,gray,7.421177528595393
쏘나타,176,190424,LPG,white,5.198497031265826
E클래스,139,99700,가솔린,white,6.994849985833071
아반떼,67,42000,가솔린,white,6.594413459749778
K5,103,117599,가솔린,white,6.898714534329988
K7,101,112828,LPG,black,7.065613363597717
그랜저,149,136352,가솔린,black,6.089044875446846
아반떼,82,30820,가솔린,gray,6.976348070447749
A6,101,150391,디젤,white,7.193685818395112
그랜저,48,110000,LPG,black,7.456454555176209
쏘나타,150,149963,가솔린,gray,5.771441123130016
아반떼,111,114523,가솔린,gray,6.255750041753367
그랜저,23,17744,가솔린,gray,8.006700845440367
A7,64,86010,디젤,white,8.347827345782498
SM6,63,56586,가솔린,white,7.237778191923443
G80,60,22243,가솔린,black,8.229777750081887
그랜저,44,98000,LPG,black,7.618742377670413
K7,74,105737,LPG,white,7.3658128372094716
E클래스,137,119149,가솔린,gray,6.803505257608338
C클래스,66,134607,디젤,white,7.645397699428633
G80,57,139000,가솔린,black,7.762170607138205
K7,65,130000,LPG,black,7.24422751560335
아반떼,36,31553,가솔린,black,7.43307534889858
아반떼,137,39131,가솔린,gray,6.7580945044277305
그랜저,57,97000,가솔린,gray,7.596392304064196
그랜저,163,56697,가솔린,black,5.916202062607435
쏘나타,49,29000,가솔린,gray,7.456454555176209
티구안,119,130935,디젤,black,7.0909098220799835
그랜저,38,50579,가솔린,gray,7.9483852851118995
그랜저,47,69742,가솔린,gray,7.844240718141811
S클래스,124,152523,가솔린,black,7.80016307039296
아반떼,134,140000,가솔린,black,6.274762021241939
E클래스,54,47930,가솔린,black,8.546946149565585
K7,65,50000,LPG,white,7.732369222284388
그랜저,72,71563,가솔린,black,7.346655163176539
A4,135,116000,가솔린,gray,6.53813982376767
쏘나타,138,130920,가솔린,gray,6.46302945692067
G80,53,23728,가솔린,gray,8.350193650720067
G70,52,16031,가솔린,gray,8.086717920303906
K5,129,159421,hybrid,white,6.398594934535208
그랜저,62,83103,가솔린,black,7.596392304064196
쏘나타,147,160000,가솔린,gray,6.311734809152915
G80,9,411,가솔린,gray,8.429672593886743
파사트,47,153276,디젤,black,7.650168700845001
K3,74,109000,가솔린,white,7.057036981697891
K3,79,38509,디젤,black,6.255750041753367
그랜저,59,159131,가솔린,black,7.223295679562314
쏘나타,26,20676,가솔린,black,7.989899374942939
쏘나타,55,108376,LPG,white,7.030857476116121
G80,58,67007,가솔린,black,8.131530710604252
SM6,67,73129,디젤,gray,6.957497370876951
아반떼,137,84980,가솔린,gray,6.398594934535208
그랜저,41,34763,LPG,black,7.719129840906732
K5,130,51000,가솔린,gray,6.769641976852503
아반떼,150,101642,가솔린,gray,6.089044875446846
쏘나타,100,148000,가솔린,black,6.621405651764134
말리부,116,115921,가솔린,black,6.396929655216146
아반떼,70,81124,가솔린,white,7.090076835776092
티볼리,65,47594,가솔린,white,7.193685818395112
C클래스,92,113021,가솔린,black,7.659642954564682
K5,141,65449,가솔린,black,6.508769136971682
K3,63,137375,가솔린,gray,6.928537818164665
쏘나타,115,70000,가솔린,white,6.898714534329988
그랜저,52,38386,가솔린,white,7.749753406274437
쏘나타,129,98535,가솔린,white,6.478509642208569
아반떼,101,87432,가솔린,gray,6.46302945692067
S클래스,131,180702,가솔린,gray,7.462214939768189
K7,81,197504,가솔린,gray,6.825460036255307
A8,70,92338,디젤,black,8.513385953073284
그랜저,120,131411,가솔린,black,6.647688373563329
아반떼,56,87043,가솔린,white,7.208600337960199
K5,91,77650,가솔린,black,7.1631723908466425
A6,107,125000,디젤,black,7.215975002651466
K3,83,104020,디젤,white,6.836259277277067
A6,79,166000,디젤,black,7.523481312573497
G80,61,251000,가솔린,black,7.507141079727608
쏘나타,59,98000,가솔린,white,7.273092595999522
A6,166,151557,가솔린,gray,6.089044875446846
그랜저,55,54801,LPG,gray,7.523481312573497
G80,60,93918,가솔린,white,8.068089626278244
S클래스,234,180062,가솔린,gray,6.173786103901937
티볼리,70,86013,가솔린,white,7.139660335964919
K5,118,114908,hybrid,gray,6.734591659972948
크루즈,101,83000,디젤,white,6.594413459749778
3시리즈,207,123972,가솔린,gray,5.860786223465865
K7,32,45685,가솔린,black,7.919719760924575
5시리즈,65,71619,디젤,black,7.983098940710892
K5,138,166000,가솔린,white,6.447305862541213
K7,67,117958,가솔린,gray,7.1316985104669115
코란도,56,60445,디젤,black,7.201170883281678
G80,51,50160,가솔린,white,8.25608813381491
K3,101,56000,가솔린,white,6.825460036255307
아반떼,59,21136,가솔린,white,7.259116128097101
SM6,20,6918,가솔린,white,7.791935956938058
티구안,76,136947,디젤,white,7.280008252884188
쏘나타,58,62601,가솔린,black,7.346655163176539
S클래스,59,24960,디젤,black,9.04793908261736
5시리즈,87,187531,디젤,gray,7.300472814267799
K5,49,62260,hybrid,white,7.664346632098617
그랜저,50,78509,가솔린,black,7.523481312573497
아반떼,75,107443,가솔린,white,6.878326468291325
SM6,53,45482,가솔린,gray,7.2305631534092925
K5,58,100422,가솔린,white,7.333676395657684
S클래스,22,21118,가솔린,white,9.525224101853109
K5,88,121588,LPG,white,6.769641976852503
그랜저,49,16139,가솔린,black,7.824445930877619
쏘나타,23,13500,가솔린,gray,7.754052639035757
3시리즈,124,120000,디젤,white,6.7464121285733745
K5,133,116268,가솔린,black,6.580639137284949
E클래스,92,228253,디젤,gray,7.346010209913293
S클래스,48,142900,디젤,black,8.974744612722734
그랜저,102,155364,가솔린,black,6.769641976852503
아반떼,89,93853,가솔린,black,6.7226297948554485
K7,60,60510,가솔린,black,7.762596048540069
K5,47,74000,LPG,gray,7.4821189235521155
K7,92,101625,LPG,gray,7.22983877815125
쏘나타,62,65129,가솔린,white,7.438971592395862
그랜저,119,170000,가솔린,black,6.431331081933479
그랜저,65,46335,가솔린,gray,7.544861068658458
그랜저,79,228000,LPG,gray,6.93828448401696
아반떼,68,79037,가솔린,white,6.956545443151569
K5,119,90000,가솔린,gray,6.836259277277067
코란도,97,182261,디젤,gray,6.3473892096560105
아반떼,110,25422,가솔린,white,6.85751406254539
E클래스,31,35526,디젤,gray,8.575650760987806
S클래스,96,135784,가솔린,gray,8.515391569469609
그랜저,77,166000,LPG,black,6.85751406254539
코란도,20,32804,가솔린,white,7.650168700845001
쏘나타,126,48481,가솔린,black,6.8885724595653635
그랜저,170,143744,가솔린,black,5.802118375377063
아반떼,124,46596,가솔린,white,6.7226297948554485
쏘나타,74,136654,LPG,white,6.792344427470809
그랜저,63,77004,가솔린,gray,7.701200180857446
아반떼,14,4365,가솔린,white,7.490529402060711
3시리즈,49,14503,디젤,white,8.03947991910045
3시리즈,69,13919,가솔린,gray,7.736743682453495
E클래스,42,130572,가솔린,white,8.286773231131251
K5,88,39716,가솔린,gray,7.193685818395112
K7,112,179376,가솔린,black,6.660575149839686
그랜저,78,24814,가솔린,black,7.467942332285852
E클래스,39,32689,디젤,white,8.546751993657782
E클래스,112,157710,디젤,white,7.1631723908466425
아반떼,36,56681,가솔린,white,7.3777589082278725
그랜저,54,63344,가솔린,gray,7.601402334583733
코란도,81,62000,디젤,black,6.8679744089702925
G80,66,74872,가솔린,black,7.989899374942939
그랜저,50,52043,가솔린,gray,7.705262474866325
K7,25,29388,hybrid,gray,8.202756381655638
K3,110,150000,가솔린,gray,6.486160788944089
아반떼,157,84290,가솔린,gray,5.991464547107982
쏘나타,106,213766,LPG,white,6.311734809152915
말리부,34,16195,가솔린,white,7.736743682453495
그랜저,163,149580,가솔린,black,5.673323267171493
쏘나타,124,157956,가솔린,black,6.329720905522696
G80,53,129411,가솔린,black,7.852050207265889
아반떼,53,35448,가솔린,white,7.273092595999522
